Date,Opponent,Result,G,PuntRet,PuntRetTDs,PuntRetYds,Team,OffenseDefense
09/04/2014,Arizona,L 23 - 26,1/,1,nan,18,UTSA Roadrunners,Defense
09/13/2014,@ Oklahoma St.,L 13 - 43,1/,5,nan,36,UTSA Roadrunners,Offense
09/13/2014,@ Oklahoma St.,L 13 - 43,1/,4,nan,12,UTSA Roadrunners,Defense
09/27/2014,@ Fla. Atlantic,L 37 - 41,1/,nan,nan,nan,UTSA Roadrunners,Offense
09/27/2014,@ Fla. Atlantic,L 37 - 41,1/,2,nan,4,UTSA Roadrunners,Defense
10/04/2014,New Mexico,L 9 - 21,1/,1,nan,4,UTSA Roadrunners,Offense
10/04/2014,New Mexico,L 9 - 21,1/,2,nan,3,UTSA Roadrunners,Defense
10/11/2014,FIU,W 16 - 13,1/,5,nan,21,UTSA Roadrunners,Offense
10/11/2014,FIU,W 16 - 13,1/,nan,nan,nan,UTSA Roadrunners,Defense
10/18/2014,@ Louisiana Tech,L 20 - 27,1/,4,nan,17,UTSA Roadrunners,Offense
10/18/2014,@ Louisiana Tech,L 20 - 27,1/,3,nan,-1,UTSA Roadrunners,Defense
10/25/2014,UTEP,L 0 - 34,1/,2,nan,13,UTSA Roadrunners,Offense
10/25/2014,UTEP,L 0 - 34,1/,3,nan,17,UTSA Roadrunners,Defense
11/08/2014,@ Rice,L 7 - 17,1/,3,nan,1,UTSA Roadrunners,Offense
11/08/2014,@ Rice,L 7 - 17,1/,2,nan,22,UTSA Roadrunners,Defense
11/13/2014,Southern Miss.,W 12 - 10,1/,1,nan,-5,UTSA Roadrunners,Offense
11/13/2014,Southern Miss.,W 12 - 10,1/,1,nan,15,UTSA Roadrunners,Defense
11/22/2014,@ Western Ky.,L 7 - 45,1/,1,nan,3,UTSA Roadrunners,Offense
11/22/2014,@ Western Ky.,L 7 - 45,1/,2,nan,13,UTSA Roadrunners,Defense
11/29/2014,North Texas,W 34 - 27,1/,4,nan,21,UTSA Roadrunners,Offense
11/29/2014,North Texas,W 34 - 27,1/,3,nan,12,UTSA Roadrunners,Defense
09/03/2016,Alabama St.,W 26 - 13,1/,7/,nan,20,UTSA Roadrunners,Offense
09/03/2016,Alabama St.,W 26 - 13,1/,4,nan,29,UTSA Roadrunners,Defense
09/10/2016,@ Colorado St.,L 14 - 23,1/,2,nan,14,UTSA Roadrunners,Offense
09/10/2016,@ Colorado St.,L 14 - 23,1/,3,nan,6,UTSA Roadrunners,Defense
09/16/2016,Arizona St.,L 28 - 32,1/,nan,nan,nan,UTSA Roadrunners,Offense
09/16/2016,Arizona St.,L 28 - 32,1/,3,nan,10,UTSA Roadrunners,Defense
09/24/2016,@ Old Dominion,L 19 - 33,1/,1,nan,13,UTSA Roadrunners,Offense
09/24/2016,@ Old Dominion,L 19 - 33,1/,6,nan,50,UTSA Roadrunners,Defense
10/08/2016,Southern Miss.,W 55 - 32,1/,1,nan,-2,UTSA Roadrunners,Offense
10/08/2016,Southern Miss.,W 55 - 32,1/,4,nan,51,UTSA Roadrunners,Defense
10/15/2016,@ Rice,W 14 - 13,1/,2,nan,nan,UTSA Roadrunners,Offense
10/15/2016,@ Rice,W 14 - 13,1/,5,nan,21,UTSA Roadrunners,Defense
